:START_ID(Job-ID),:END_ID(Industry-ID),:TYPE
job_3c4f968cb95317e0,industry_a0e3a787b6c2cd6a,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_f3826819c32b719d,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_d2ecb1471aa8742d,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_b6c036afd1011b9f,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_bdf139d7fd4732f0,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_8156b8276748601b,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_39c8cf9766686404,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_b28155f9344b7e23,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_c3648974154c7eaa,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_c6e1d1eee3310b62,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_12316fed2d463c03,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_ae4a1b945d3e0978,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_9bcc63580cfa994d,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_b5038e5be29e80e3,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_a884c0db7b9c94c5,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_8eb66270f22befe9,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_849bc806074e61d4,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_7e3792bddced09e6,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_68ae06af7fed671f,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_b1007a14a3fe4d03,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_862b51248cea5da1,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_65c51762e4b4b67c,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_58619499e5622429,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_8f90e99091585585,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_93cebba517505763,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_7f22abcf3da0731d,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_41a071270bfbcfed,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_8f362bfdd2551d42,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_5dbc6e282f0993ad,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_19c3484ed0da34b4,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_8d844f74f83c2a5f,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_881305d1ef522316,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_185ce25ce73f8fdf,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_7c8f96b65211ee7e,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_85003e09b8f22cd4,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_0120c8f3ebed1d60,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_27636649c92cd4e5,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_d2624f949680948c,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_13a97f3258360b51,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_4b8e986eb135c6d9,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_0ba3f131d35d5257,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_5220a0e3dcf5428d,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_e55c69e2414bf5c0,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_39bc478e47d74b55,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_d4c1b787cb7651d7,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_47ddc4f2efcea7a0,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_5d12fdeb32863d21,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_9a5afbe2f299d84d,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_fe424e44b2618aba,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_c8f19adf188cb6e1,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_b3f16a2322569c16,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_0c4a430e2fd37324,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_9e13637b8a4710f6,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_c589bb17878ff37d,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_ba08216f13dd1742,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_e88a37bf38335694,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_807682124f95b650,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_ae6ab642180c1294,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_85146f58d1cd34b0,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_ece9aeacf931e213,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_e83fdbb52b00795c,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_3f7581b20003f96e,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_372ad8454aea6f38,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_8f30a89a08d618fc,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_72c0b4fba8a936f4,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_7f56845d098a1388,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_ece9aeacf931e213,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_b7b425cb81365b82,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_1f659f7eb580612c,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_dece44e51bcef520,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_e68f59ccc6fa499c,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_69c817dad03ce4bf,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_0db8306d9a0f1783,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_01cb7217bf35150b,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_dea18ff1d37f0e64,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_d8fcfb91dc37a6c2,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_31cd567a76fed913,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_264cf1d101d91518,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_39c8cf9766686404,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_74ba4d92567b7075,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_4edf0fc158e7370b,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_d25e5c983968a851,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_83a410f6dba2fc0e,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_9a0a678f54695b48,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_acb0e0b62b491ef9,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_218d7be4219ec52e,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_f23741ba1e7ad07a,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_aebbca9351fc03f9,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_59ff21a327d33f2b,BELONGS_TO_INDUSTRY
job_cf31214be2321080,industry_fa6218b66f0c9d03,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_b3f16a2322569c16,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_a2fac045945aa8bb,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_334df3525e328cc9,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_25cac55b78c5d2cb,BELONGS_TO_INDUSTRY
job_3c4f968cb95317e0,industry_34bab34927f825dd,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_42dca58fdd4ec1a0,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_f858230a18817a90,BELONGS_TO_INDUSTRY
job_99a272194eb867ea,industry_e13797416c56ed49,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_1d5858bd3b56dac1,BELONGS_TO_INDUSTRY
job_f76ae5ed9254dcc0,industry_0b7c760665070673,BELONGS_TO_INDUSTRY
job_4142cecaac11f927,industry_57ed928f84804556,BELONGS_TO_INDUSTRY
job_c022617a8d3fb9ea,industry_710f29e8ac23e7ad,BELONGS_TO_INDUSTRY
job_fd547cd6633e4256,industry_2969453f3373571d,BELONGS_TO_INDUSTRY
job_4c14765528b76b65,industry_a05131268dab7df3,BELONGS_TO_INDUSTRY
job_93f725a07423fe1c,industry_d645a5daa36b6cbb,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_b6beb6fcb58440e0,BELONGS_TO_INDUSTRY
job_13b4e06b73fe2f6d,industry_e67a8965703c0540,BELONGS_TO_INDUSTRY
job_eb3dbea0981af154,industry_5b246bb762eb7006,BELONGS_TO_INDUSTRY
job_fa668a72b1ae10cd,industry_cf8e812d8b19cc7c,BELONGS_TO_INDUSTRY
job_b3b8330c883382e2,industry_bf6626f4d96eb9fc,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_be49e542523d1544,BELONGS_TO_INDUSTRY
job_aca446cd16fece9b,industry_0aaefe5f13753d16,BELONGS_TO_INDUSTRY
job_04aea8834ee4f6d8,industry_dd18b6f04218c662,BELONGS_TO_INDUSTRY
job_1345f77a5e9f3679,industry_3ac6e7e0285557ce,BELONGS_TO_INDUSTRY
job_aabdf996c696374d,industry_47177ac07f7c77d2,BELONGS_TO_INDUSTRY
job_bdcfba1bbf410d2e,industry_39c8cf9766686404,BELONGS_TO_INDUSTRY
job_16ad867ce3876074,industry_c24b6112f3d0c924,BELONGS_TO_INDUSTRY
job_bdcfba1bbf410d2e,industry_194cce02eb85c9a3,BELONGS_TO_INDUSTRY
job_8d8c65e04f25c1f8,industry_194cce02eb85c9a3,BELONGS_TO_INDUSTRY
job_190a13c69bcd01e8,industry_7c594ee93cbdf8a3,BELONGS_TO_INDUSTRY
job_1345f77a5e9f3679,industry_be9a7412a9ad4c69,BELONGS_TO_INDUSTRY
job_45c0014d002b2441,industry_200945027317732e,BELONGS_TO_INDUSTRY
job_bdcfba1bbf410d2e,industry_dd18b6f04218c662,BELONGS_TO_INDUSTRY
job_8d8c65e04f25c1f8,industry_7df18974b2ad2355,BELONGS_TO_INDUSTRY
job_e7bf21c3293048cb,industry_200945027317732e,BELONGS_TO_INDUSTRY
job_cd2fec21f8eb7370,industry_f42fb302711e090a,BELONGS_TO_INDUSTRY
job_8d8c65e04f25c1f8,industry_4b541583c4a90d24,BELONGS_TO_INDUSTRY
job_1345f77a5e9f3679,industry_f27b59fafea3e9ff,BELONGS_TO_INDUSTRY
job_cd2fec21f8eb7370,industry_c7812edc748aa461,BELONGS_TO_INDUSTRY
job_3a5fa7768ca17150,industry_f42fb302711e090a,BELONGS_TO_INDUSTRY
job_169613d0b39d1779,industry_c00eca71f6d6d9d7,BELONGS_TO_INDUSTRY
job_6c9333a2f8189af5,industry_c00eca71f6d6d9d7,BELONGS_TO_INDUSTRY
job_45c0014d002b2441,industry_fef321269326d5d3,BELONGS_TO_INDUSTRY
job_04aea8834ee4f6d8,industry_231c1918be8a5ef7,BELONGS_TO_INDUSTRY
job_fa668a72b1ae10cd,industry_a2fac045945aa8bb,BELONGS_TO_INDUSTRY
job_e0b7fbae4b6d484e,industry_cf8e812d8b19cc7c,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_d2c063f337e67c7c,BELONGS_TO_INDUSTRY
job_bdcfba1bbf410d2e,industry_aebc8884f736df28,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_dd2785e67e7675b9,BELONGS_TO_INDUSTRY
job_e0b7fbae4b6d484e,industry_6eec3c5fdf8d905f,BELONGS_TO_INDUSTRY
job_e0b7fbae4b6d484e,industry_194cce02eb85c9a3,BELONGS_TO_INDUSTRY
job_3a5fa7768ca17150,industry_7e5e2bbfe2f09065,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_8ceb7914761d14db,BELONGS_TO_INDUSTRY
job_3a5fa7768ca17150,industry_a96d79a4085e72cf,BELONGS_TO_INDUSTRY
job_3a5fa7768ca17150,industry_5f8fa25781016b66,BELONGS_TO_INDUSTRY
job_d751bc4305e88659,industry_712af9582e6de73f,BELONGS_TO_INDUSTRY
job_a3c4c06d0aa660fb,industry_9f1b516cac36bd35,BELONGS_TO_INDUSTRY
job_e7bf21c3293048cb,industry_3a89bd8022148190,BELONGS_TO_INDUSTRY
job_8d8c65e04f25c1f8,industry_dd2785e67e7675b9,BELONGS_TO_INDUSTRY
job_2eb49af2b11d1f42,industry_dece44e51bcef520,BELONGS_TO_INDUSTRY
job_cd2fec21f8eb7370,industry_b2ac7fc47f23be1c,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_200945027317732e,BELONGS_TO_INDUSTRY
job_0958f7936b560695,industry_f42fb302711e090a,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_cb39a585cdd6a3c9,BELONGS_TO_INDUSTRY
job_6c9333a2f8189af5,industry_0120c8f3ebed1d60,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_845dbed95794ee77,BELONGS_TO_INDUSTRY
job_45c0014d002b2441,industry_1d2f21c586edc274,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_ae4a1b945d3e0978,BELONGS_TO_INDUSTRY
job_0973384dd5cd70c7,industry_66d2bbd10ee0ff48,BELONGS_TO_INDUSTRY
job_0973384dd5cd70c7,industry_671cad70663454cc,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_7e5e2bbfe2f09065,BELONGS_TO_INDUSTRY
job_3a5fa7768ca17150,industry_0d29140e68fe9774,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_77062e065f753688,BELONGS_TO_INDUSTRY
job_e0b7fbae4b6d484e,industry_218d7be4219ec52e,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_7aca385c04077176,BELONGS_TO_INDUSTRY
job_864675fae7fe40e4,industry_c42efc2f2c5b6e1c,BELONGS_TO_INDUSTRY
job_864675fae7fe40e4,industry_dd2785e67e7675b9,BELONGS_TO_INDUSTRY
job_d751bc4305e88659,industry_4170263606f0ffa1,BELONGS_TO_INDUSTRY
job_b3b8330c883382e2,industry_ed424450772376f9,BELONGS_TO_INDUSTRY
job_05360c01c2884c0f,industry_9f1b516cac36bd35,BELONGS_TO_INDUSTRY
job_0973384dd5cd70c7,industry_b4b1d03f119781fc,BELONGS_TO_INDUSTRY
job_2eb49af2b11d1f42,industry_d1ebe8dcc9bb9f16,BELONGS_TO_INDUSTRY
job_0f21fcc344e370fe,industry_be9a7412a9ad4c69,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_00caa2daf719a18a,BELONGS_TO_INDUSTRY
job_fa668a72b1ae10cd,industry_71fc4a0fa16a3b7a,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_972fa80ab4c81cd5,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_f966c5432dc07aea,BELONGS_TO_INDUSTRY
job_7f69d84724c9c614,industry_da1fd0483cc3ae58,BELONGS_TO_INDUSTRY
job_bdcfba1bbf410d2e,industry_a9d18b41435bca2b,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_eaa6cd2c3a5ad22b,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_898225dedc918e13,BELONGS_TO_INDUSTRY
job_6c9333a2f8189af5,industry_e53af6e7214ca302,BELONGS_TO_INDUSTRY
job_169613d0b39d1779,industry_f42fb302711e090a,BELONGS_TO_INDUSTRY
job_eb3dbea0981af154,industry_8dcbb52c59805329,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_cf8e812d8b19cc7c,BELONGS_TO_INDUSTRY
job_169613d0b39d1779,industry_200945027317732e,BELONGS_TO_INDUSTRY
job_9fa52e0a2da60a36,industry_2450d00a6420c640,BELONGS_TO_INDUSTRY
job_169613d0b39d1779,industry_d599d82fa6c683ed,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_0b607a279e9e5e08,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_f068f0dad74789be,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_12d0756cb3750aa0,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_d2624f949680948c,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_f81331fdf66577ea,BELONGS_TO_INDUSTRY
job_e7bf21c3293048cb,industry_1b70a17ead8b70d2,BELONGS_TO_INDUSTRY
job_3a5fa7768ca17150,industry_0f3c2476781a6499,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_2eed8513f5f0bbfc,BELONGS_TO_INDUSTRY
job_7c734d8dbd7cefc0,industry_191e928d62ec1993,BELONGS_TO_INDUSTRY
job_7f69d84724c9c614,industry_18af667648cb5d0d,BELONGS_TO_INDUSTRY
job_d751bc4305e88659,industry_200945027317732e,BELONGS_TO_INDUSTRY
job_190a13c69bcd01e8,industry_be84963f705e49a8,BELONGS_TO_INDUSTRY
job_2eb49af2b11d1f42,industry_3c3a1a9eb551be54,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_c12fe74b5d8243ca,BELONGS_TO_INDUSTRY
job_a30ef424ca18342c,industry_b05820a88f9443d9,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_321949221028eec4,BELONGS_TO_INDUSTRY
job_04aea8834ee4f6d8,industry_f42fb302711e090a,BELONGS_TO_INDUSTRY
job_bdcfba1bbf410d2e,industry_cf8e812d8b19cc7c,BELONGS_TO_INDUSTRY
job_3a5fa7768ca17150,industry_7c8f96b65211ee7e,BELONGS_TO_INDUSTRY
job_026f1ca8b5d14b87,industry_6833c0d1d1c82896,BELONGS_TO_INDUSTRY
job_2eeb8e13a8e39941,industry_ca222aef808f5d34,BELONGS_TO_INDUSTRY
job_1345f77a5e9f3679,industry_da1fd0483cc3ae58,BELONGS_TO_INDUSTRY
job_0f21fcc344e370fe,industry_cfa1ae15a14e439f,BELONGS_TO_INDUSTRY
job_d751bc4305e88659,industry_a2fac045945aa8bb,BELONGS_TO_INDUSTRY
job_0f21fcc344e370fe,industry_3f06ecd58c0acad1,BELONGS_TO_INDUSTRY
job_026f1ca8b5d14b87,industry_b2aab2a8b2002005,BELONGS_TO_INDUSTRY
job_b3b8330c883382e2,industry_da1fd0483cc3ae58,BELONGS_TO_INDUSTRY
job_b04f2101dd1ddb9e,industry_f27b59fafea3e9ff,BELONGS_TO_INDUSTRY
job_7c734d8dbd7cefc0,industry_0120c8f3ebed1d60,BELONGS_TO_INDUSTRY
job_8d8c65e04f25c1f8,industry_e67a8965703c0540,BELONGS_TO_INDUSTRY
job_aabdf996c696374d,industry_ca451c7797873d03,BELONGS_TO_INDUSTRY
job_2eb49af2b11d1f42,industry_bedfe56619f9dcdd,BELONGS_TO_INDUSTRY
job_cd2fec21f8eb7370,industry_51ed32ded27bb27e,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_7c8f96b65211ee7e,BELONGS_TO_INDUSTRY
job_05360c01c2884c0f,industry_a2fac045945aa8bb,BELONGS_TO_INDUSTRY
job_169613d0b39d1779,industry_0d4ec7e90570347d,BELONGS_TO_INDUSTRY
job_d751bc4305e88659,industry_7907d7b70ab0a071,BELONGS_TO_INDUSTRY
job_9fa52e0a2da60a36,industry_1bb8f67607d5b655,BELONGS_TO_INDUSTRY
job_169613d0b39d1779,industry_e67a8965703c0540,BELONGS_TO_INDUSTRY
job_0973384dd5cd70c7,industry_b1007a14a3fe4d03,BELONGS_TO_INDUSTRY
job_05360c01c2884c0f,industry_9ffd5fe39fdf5115,BELONGS_TO_INDUSTRY
job_1345f77a5e9f3679,industry_7acbc36ce7a09d28,BELONGS_TO_INDUSTRY
job_05360c01c2884c0f,industry_b2ac7fc47f23be1c,BELONGS_TO_INDUSTRY
job_0973384dd5cd70c7,industry_ef85aa1f2fc20209,BELONGS_TO_INDUSTRY
job_b3b8330c883382e2,industry_f42fb302711e090a,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_200945027317732e,BELONGS_TO_INDUSTRY
job_9fa52e0a2da60a36,industry_3448ac18f205e526,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_d983c5d521739d40,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_f27b59fafea3e9ff,BELONGS_TO_INDUSTRY
job_830cb212a6df619f,industry_f27b59fafea3e9ff,BELONGS_TO_INDUSTRY
job_bdcfba1bbf410d2e,industry_da89135649a6533f,BELONGS_TO_INDUSTRY
job_cfce5a26d8af9321,industry_4c37375f76edda96,BELONGS_TO_INDUSTRY
job_04aea8834ee4f6d8,industry_f5936014c26abd4c,BELONGS_TO_INDUSTRY
job_d751bc4305e88659,industry_dc7ae4a01bb81c7a,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_e27cb3cb37358b5a,BELONGS_TO_INDUSTRY
job_0f21fcc344e370fe,industry_6f92cd9236c62272,BELONGS_TO_INDUSTRY
job_2eeb8e13a8e39941,industry_da1fd0483cc3ae58,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_ea3b885c8b81b067,BELONGS_TO_INDUSTRY
job_169613d0b39d1779,industry_b341cef578ea223f,BELONGS_TO_INDUSTRY
job_aca446cd16fece9b,industry_b73b757f8ac049aa,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_2bf3313955903e81,BELONGS_TO_INDUSTRY
job_3a5fa7768ca17150,industry_4154f9d6ea373709,BELONGS_TO_INDUSTRY
job_bdcfba1bbf410d2e,industry_ac671ffa32390020,BELONGS_TO_INDUSTRY
job_190a13c69bcd01e8,industry_b3f16a2322569c16,BELONGS_TO_INDUSTRY
job_bdcfba1bbf410d2e,industry_359e88b5cba3c787,BELONGS_TO_INDUSTRY
job_169613d0b39d1779,industry_f27b59fafea3e9ff,BELONGS_TO_INDUSTRY
job_169613d0b39d1779,industry_88524e2cf46b8bfe,BELONGS_TO_INDUSTRY
job_7f69d84724c9c614,industry_03e2ef6bacb4df82,BELONGS_TO_INDUSTRY
job_190a13c69bcd01e8,industry_71c8bae65c4bbd79,BELONGS_TO_INDUSTRY
job_169613d0b39d1779,industry_dd18b6f04218c662,BELONGS_TO_INDUSTRY
job_2eeb8e13a8e39941,industry_0310aee56b1a1184,BELONGS_TO_INDUSTRY
job_169613d0b39d1779,industry_dc7ae4a01bb81c7a,BELONGS_TO_INDUSTRY
job_8fd2e93c20a6cb9c,industry_dd2785e67e7675b9,BELONGS_TO_INDUSTRY
job_fa668a72b1ae10cd,industry_dd2785e67e7675b9,BELONGS_TO_INDUSTRY
job_05360c01c2884c0f,industry_59ff21a327d33f2b,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_fde829a30b550055,BELONGS_TO_INDUSTRY
job_e0b7fbae4b6d484e,industry_3f269e6c886a8801,BELONGS_TO_INDUSTRY
job_d751bc4305e88659,industry_f068f0dad74789be,BELONGS_TO_INDUSTRY
job_cd2fec21f8eb7370,industry_7f89517366e09d39,BELONGS_TO_INDUSTRY
job_6c9333a2f8189af5,industry_101752f460b81081,BELONGS_TO_INDUSTRY
job_7c734d8dbd7cefc0,industry_f27b59fafea3e9ff,BELONGS_TO_INDUSTRY
job_bdcfba1bbf410d2e,industry_723c9b6262abb12b,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_3fb8e93a0c0c31bf,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_a96d79a4085e72cf,BELONGS_TO_INDUSTRY
job_190a13c69bcd01e8,industry_1d20627db5eefb0b,BELONGS_TO_INDUSTRY
job_03e5f6eca9c9aa3c,industry_f42fb302711e090a,BELONGS_TO_INDUSTRY
job_45c0014d002b2441,industry_d983c5d521739d40,BELONGS_TO_INDUSTRY
job_45c0014d002b2441,industry_cf8e812d8b19cc7c,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_f42fb302711e090a,BELONGS_TO_INDUSTRY
job_8fd2e93c20a6cb9c,industry_cf8e812d8b19cc7c,BELONGS_TO_INDUSTRY
job_9fa52e0a2da60a36,industry_b05820a88f9443d9,BELONGS_TO_INDUSTRY
job_3a5fa7768ca17150,industry_da89135649a6533f,BELONGS_TO_INDUSTRY
job_190a13c69bcd01e8,industry_a2fac045945aa8bb,BELONGS_TO_INDUSTRY
job_7f69d84724c9c614,industry_1e16329ebce6a64d,BELONGS_TO_INDUSTRY
job_13b4e06b73fe2f6d,industry_9f1b516cac36bd35,BELONGS_TO_INDUSTRY
job_2899702b726f1bbc,industry_4154f9d6ea373709,BELONGS_TO_INDUSTRY
job_1345f77a5e9f3679,industry_ca4e0fe77f5ed582,BELONGS_TO_INDUSTRY
job_eb3dbea0981af154,industry_bca20c4d3fb3a2a0,BELONGS_TO_INDUSTRY
job_b647b2ff687cce63,industry_d5acfd6a585a9ab3,BELONGS_TO_INDUSTRY
job_cd2fec21f8eb7370,industry_12d0756cb3750aa0,BELONGS_TO_INDUSTRY
job_05360c01c2884c0f,industry_71fc4a0fa16a3b7a,BELONGS_TO_INDUSTRY
job_2eb49af2b11d1f42,industry_f27b59fafea3e9ff,BELONGS_TO_INDUSTRY
job_190a13c69bcd01e8,industry_f42fb302711e090a,BELONGS_TO_INDUSTRY
job_b3b8330c883382e2,industry_0d66b40b99801763,BELONGS_TO_INDUSTRY
job_8d8c65e04f25c1f8,industry_2b1c4b77b41b4285,BELONGS_TO_INDUSTRY
job_9fa52e0a2da60a36,industry_200945027317732e,BELONGS_TO_INDUSTRY
job_03e5f6eca9c9aa3c,industry_200945027317732e,BELONGS_TO_INDUSTRY
job_b3b8330c883382e2,industry_b3d7562324d12a79,BELONGS_TO_INDUSTRY
job_b0236788176e25e8,industry_4446a828b8167ca4,BELONGS_TO_INDUSTRY
job_b3b8330c883382e2,industry_e88a37bf38335694,BELONGS_TO_INDUSTRY
job_3a5fa7768ca17150,industry_833d73cec016405f,BELONGS_TO_INDUSTRY
job_16ad867ce3876074,industry_d1f51090e6299ecc,BELONGS_TO_INDUSTRY
job_190a13c69bcd01e8,industry_f45332c239bda58e,BELONGS_TO_INDUSTRY
job_7c734d8dbd7cefc0,industry_200945027317732e,BELONGS_TO_INDUSTRY
job_1345f77a5e9f3679,industry_2d717d49a97ae687,BELONGS_TO_INDUSTRY
job_2eb49af2b11d1f42,industry_dd2785e67e7675b9,BELONGS_TO_INDUSTRY
job_e7bf21c3293048cb,industry_219e4f793d781b8e,BELONGS_TO_INDUSTRY
job_8d8c65e04f25c1f8,industry_47177ac07f7c77d2,BELONGS_TO_INDUSTRY
job_864675fae7fe40e4,industry_200945027317732e,BELONGS_TO_INDUSTRY
job_bdcfba1bbf410d2e,industry_0cc2ba01e53570f4,BELONGS_TO_INDUSTRY
job_2eb49af2b11d1f42,industry_f068f0dad74789be,BELONGS_TO_INDUSTRY
job_b04f2101dd1ddb9e,industry_c12fe74b5d8243ca,BELONGS_TO_INDUSTRY
